ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,region,end_gdppc,begin_gdppc,begin_pop,begin_GDP,age,Region_GDP,Region_begin_gdppc,World_GDP,World_begin_gdppc,Region_end_gdppc,World_end_gdppc,tenure,growth_rate,growth_rate_region,growth_rate_world,fties_range
345,Vlajkovic,Regular,Regular,Regular,0,OK,1,1922,2001,0,1.0,1985,1986,Former Yugoslavia,Eastern Europe,10299.0,10009.0,22216.0,222359944.0,63,7611918756.589334,10683.9182805785,40098894653.77975,7819.374561014284,10915.534083276501,7957.067780454699,0.999315537303217,0.02897392346887795,0.0216789193454463,0.017609236949323703,1.0
345,Hasani,Regular,Regular,Regular,0,OK,1,1922,-777,0,1.0,1986,1987,Former Yugoslavia,Eastern Europe,10119.0,10299.0,22339.0,230069361.0,64,7838646176.662942,10915.534083276501,41482688664.595215,7957.067780454699,10899.023434702549,8098.697591523471,0.999315537303217,-0.01747742499271776,-0.001512582751149849,0.017799246528559687,1.0
345,Mojsov,Regular,Regular,Regular,0,OK,1,1920,-777,0,1.0,1987,1988,Former Yugoslavia,Eastern Europe,9884.0,10119.0,22435.0,227019765.0,67,7886429293.475011,10899.023434702549,42930313200.45056,8098.697591523471,11043.107652494788,8288.69519628631,1.002053388090349,-0.011611819349738095,0.006609959995749426,0.01173013330944106,1.0
345,Dizarevic,Regular,Regular,Regular,0,OK,1,1926,-777,0,1.0,1988,1989,Former Yugoslavia,Eastern Europe,9887.0,9884.0,22536.0,222745824.0,62,8045337676.024826,11043.107652494788,44671815935.24714,8288.69519628631,11105.50904978326,8400.371070406607,0.999315537303217,0.0003035208417645485,0.005650709859228442,0.0134732755247573,1.0
345,Milosevic,Regular,Regular,Regular,0,Imprisonment,1,1941,2006,0,1.0,1989,2000,Former Yugoslavia,Eastern Europe,8472.589152917037,9887.0,22634.0,223782358.0,48,8127570374.057793,11105.50904978326,46016341267.83971,8400.371070406607,8835.865495683276,9850.775021813979,11.397672826830938,-0.011921469666253357,-0.01703091339566795,0.014388292485841817,1.0
345,Kostunica,Regular,Regular,Regular,0,OK,1,1944,-777,0,1.0,2000,2003,Former Yugoslavia,Eastern Europe,9686.030682864664,8472.589152917037,22507.0,190692564.06470373,56,6488776651.437299,8835.865495683276,62796055415.77486,9850.775021813979,10944.545363352345,10588.841252368895,2.409308692676249,0.04773989422622756,0.07955002139478225,0.024974895508915445,1.0
345,Svetozar Marovic,Regular,Regular,Regular,0,OK,1,1955,-777,0,1.0,2003,2006,Former Yugoslavia,Eastern Europe,11598.979315458299,9686.030682864664,22784.0,220686523.0783885,48,7986208856.843878,10944.545363352345,69971417637.12488,10588.841252368895,14205.02015195375,12072.685129081427,3.24435318275154,0.04937390493656468,0.07447716374585689,0.035033197716052566,1.0
349,Kucan,Regular,Regular,Regular,0,OK,1,1941,-777,0,1.0,1990,1991,El Salvador,Latin America,3493.5760993829613,3378.0,5109.818,17260965.204,49,3546778466.3650002,8054.830213399633,46715156894.540726,8390.026073661087,8260.780061884596,8344.01849168354,1.6700889801505818,0.01710717871269407,0.012784245168964259,-0.002741802085811096,1.0
349,Peterle,Regular,Regular,Regular,0,OK,1,1948,-777,0,1.0,1991,1992,El Salvador,Latin America,3750.517218149534,3493.5760993829613,5196.237,18153449.38992942,43,3707932606.8506513,8260.780061884596,47192014400.92255,8344.01849168354,8437.719711255746,8321.095937510705,0.3915126625598905,0.07354673591107797,0.021419242256255355,-0.0027471840092015976,1.0
349,Drnovsek,Regular,Regular,Regular,0,OK,1,1950,2008,0,1.0,1992,2000,El Salvador,Latin America,5403.714735813695,3750.517218149534,5286.006,19825256.51824175,42,3858778563.7832885,8437.719711255746,47778114919.29238,8321.095937510705,10132.749563786065,9850.775021813979,7.969883641341547,0.055098984403537526,0.025110899486699922,0.022978930536776215,1.0
349,Bajuk,Regular,Regular,Regular,0,OK,1,1943,2011,0,1.0,2000,2001,El Salvador,Latin America,5550.186827886887,5403.714735813695,5825.336,31478453.98426601,57,5194943343.847668,10132.749563786065,62796055415.77486,9850.775021813979,10158.729568309469,10037.080751093254,0.5420944558521561,0.027105815024326185,0.0025639639428427508,0.018912799131714175,1.0
349,Drnovsek,Regular,Regular,Regular,1,OK,1,1950,2008,0,1.0,2000,2002,El Salvador,Latin America,5751.060665261519,5403.714735813695,5825.336,31478453.98426601,50,5194943343.847668,10132.749563786065,62796055415.77486,9850.775021813979,10142.06647224775,10271.235731509727,2.0643394934976045,0.021426367257185202,0.0003064949088443421,0.014227669354768565,1.0
349,Anton Rop,Regular,Regular,Regular,0,OK,1,1960,-777,0,1.0,2002,2004,El Salvador,Latin America,6145.979871833931,5751.060665261519,5868.695,33751220.97091695,42,5340359249.454948,10142.06647224775,67072928019.09664,10271.235731509727,10854.036883575305,11070.251752628657,1.9137577002053388,0.03433446711472432,0.03509986910832008,0.03889580776866697,1.0
349,Janez Jansa,Regular,Regular,Regular,0,OK,1,1958,-777,0,1.0,2004,2008,El Salvador,Latin America,7312.655835061748,6145.979871833931,5887.619,36185187.867027014,46,5863197758.565579,10854.036883575305,74015814861.56413,11070.251752628657,12917.31803091149,12884.297227275865,4.032854209445585,0.03796549899470096,0.03801868686218328,0.03277333732209762,1.0
349,Borut Pahor,Regular,Regular,Regular,0,OK,1,1963,-777,0,1.0,2008,2012,El Salvador,Latin America,7726.0,7312.655835061748,5933.968,43393065.72026969,45,7321236617.331129,12917.31803091149,90277694082.64677,12884.297227275865,14166.420161790114,14021.731350889151,3.2197125256673513,0.01413112329710653,0.024174951175806925,0.022070162298129747,1.0
349,Janez Jansa,Regular,Regular,Regular,1,Imprisonment,1,1958,-777,0,1.0,2012,2013,El Salvador,Latin America,7845.0,7726.0,6032.632,46608114.831999995,54,8384594258.468367,14166.420161790114,102883604981.64182,14021.731350889151,14430.08048290719,14312.999776733845,1.106091718001369,0.007701268444214371,0.009305820316844238,0.010386321722895664,1.0
349,Bratusek,Regular,Regular,Regular,0,OK,0,1970,-777,0,1.0,2013,2014,El Salvador,Latin America,7935.0,7845.0,6120.762,48017377.89,43,8627080716.534534,14430.08048290719,106221801332.0274,14312.999776733845,14454.82544382193,14617.205806598162,1.4976043805612593,0.005736137667303964,0.0008574089709357802,0.01062691380596581,1.0
349,Cerar,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1963,-777,0,-888.0,2014,2015,El Salvador,Latin America,8109.0,7935.0,6178.56,49026873.6,51,8731076632.536161,14454.82544382193,109801891452.69542,14617.205806598162,14328.67732126639,14903.079242620459,1.2840520191649556,0.01096408317580344,-0.004363529779235653,0.009778662208246858,1.0
350,George I,Regular,Irregular,Unknown,0,Death,1,1845,1913,0,3.0,1863,1913,Greece,Western Europe,1876.0,2039.0,3430.0,6993770.0,18,542838877.2314429,2941.721863705518,735100018.6474429,816.4639134815314,5543.82999545357,2587.435191482245,49.96577686516085,-0.001598822952427661,0.01769105477885204,0.04338149546497436,1.0
350,Konstantinos I,Irregular,Foreign,Unknown,0,Exile,1,1868,1923,1,4.0,1913,1917,Greece,Western Europe,1352.0,1876.0,5425.0,10177300.0,45,1463365997.0899105,5543.82999545357,4396657850.163141,2587.435191482245,5026.136040557752,2328.127242081292,4.2354551676933605,-0.05586353944562901,-0.018676400803068382,-0.020043628551902403,1.0
350,Venizelos,Foreign Imposition,Regular,Regular,0,Exile,1,1864,1936,2,1.0,1917,1920,Greece,Western Europe,2284.0,1352.0,5580.0,7544160.0,53,1336726010.6665368,5026.136040557752,3244941421.8856626,2328.127242081292,4801.576560070286,2162.6735739195483,3.3949349760438055,0.1723372781065089,-0.011169588262007424,-0.0177668197393962,1.0
350,Dimitrios Rallis,Regular,Retired Due to Ill Health,Regular,0,OK,1,1844,1921,0,2.1,1920,1921,Greece,Western Europe,3057.0,2284.0,5700.0,13018800.0,76,1253465965.7360284,4801.576560070286,3564985722.0261664,2162.6735739195483,4873.21049253538,2111.637150659708,0.06297056810403832,0.3384413309982486,0.014918835838378275,-0.02359876399069505,1.0
350,Konstantinos I,Regular,Irregular,"Removed by Military, without Foreign Support",1,Exile,1,1868,1923,0,3.0,1920,1922,Greece,Western Europe,3129.0,2284.0,5700.0,13018800.0,52,1253465965.7360284,4801.576560070286,3564985722.0261664,2162.6735739195483,5327.172918658287,2227.582917036433,1.7932922655715264,0.18498248686514884,0.054731644076951524,0.01500673608344083,1.0
350,Plastiras,Irregular,Regular,Regular,0,OK,1,1883,1953,1,1.0,1922,1923,Greece,Western Europe,3169.0,3129.0,5890.0,18429810.0,39,1388511639.7295265,5327.172918658287,3715797650.1647186,2227.582917036433,5253.227501754492,2298.8897337300978,0.16700889801505817,0.012783636944710741,-0.013880799071643302,0.03201084733964965,1.0
350,Gonatas,Irregular,Regular,Regular,0,OK,1,1876,1966,1,1.0,1922,1924,Greece,Western Europe,3279.0,3129.0,5890.0,18429810.0,46,1388511639.7295265,5327.172918658287,3715797650.1647186,2227.582917036433,5631.412645627299,2436.5013101713485,1.158110882956879,0.023969319271332723,0.028555458177771942,0.04689351663121466,1.0
350,Venizelos,Regular,Retired Due to Ill Health,Regular,1,OK,1,1864,1936,0,2.1,1924,1925,Greece,Western Europe,3411.0,3279.0,6000.0,19674000.0,60,1492020254.8083704,5631.412645627299,4177978439.109769,2436.5013101713485,5891.582873640684,2533.307902110328,0.07118412046543464,0.040256175663311966,0.046199815993843485,0.03973180376913965,1.0
350,Kaphantaris,Regular,Regular,Regular,0,OK,1,1873,1946,0,1.0,1924,1925,Greece,Western Europe,3411.0,3279.0,6000.0,19674000.0,51,1492020254.8083704,5631.412645627299,4177978439.109769,2436.5013101713485,5891.582873640684,2533.307902110328,0.06023271731690623,0.040256175663311966,0.046199815993843485,0.03973180376913965,1.0
350,Papanastasiou,Regular,Regular,Regular,0,OK,1,1876,1936,0,1.0,1924,1925,Greece,Western Europe,3411.0,3279.0,6000.0,19674000.0,48,1492020254.8083704,5631.412645627299,4177978439.109769,2436.5013101713485,5891.582873640684,2533.307902110328,0.3668720054757016,0.040256175663311966,0.046199815993843485,0.03973180376913965,1.0
350,Sophoulis,Regular,Regular,Regular,0,OK,1,1861,1949,0,1.0,1924,1925,Greece,Western Europe,3411.0,3279.0,6000.0,19674000.0,63,1492020254.8083704,5631.412645627299,4177978439.109769,2436.5013101713485,5891.582873640684,2533.307902110328,0.2053388090349076,0.040256175663311966,0.046199815993843485,0.03973180376913965,1.0
350,Michalakopoulos,Regular,Irregular,"Removed by Military, without Foreign Support",0,OK,1,1876,1938,0,3.0,1924,1925,Greece,Western Europe,3411.0,3279.0,6000.0,19674000.0,48,1492020254.8083704,5631.412645627299,4177978439.109769,2436.5013101713485,5891.582873640684,2533.307902110328,0.7173169062286106,0.040256175663311966,0.046199815993843485,0.03973180376913965,1.0
350,Pangalos,Irregular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1878,1952,1,3.0,1925,1926,Greece,Western Europe,3475.0,3411.0,5958.0,20322738.0,47,1571703454.783999,5891.582873640684,4389125672.035584,2533.307902110328,5912.375649025131,2617.2258672182684,1.1553730321697468,0.009381413075344458,0.0017646170672973582,0.01656292254053171,1.0
350,Kondilis,Irregular,Regular,Regular,0,OK,1,1879,1936,1,1.0,1926,1927,Greece,Western Europe,3539.0,3475.0,6042.0,20995950.0,47,1588596213.1365623,5912.375649025131,4582082014.773711,2617.2258672182684,6171.127285537802,2656.9465908915454,0.28199863107460643,0.018417266187050307,0.04376441076698767,0.015176651037571487,1.0
350,Zaimis,Regular,Regular,Regular,0,OK,1,1855,1936,0,1.0,1926,1928,Greece,Western Europe,3561.0,3475.0,6042.0,20995950.0,71,1588596213.1365623,5912.375649025131,4582082014.773711,2617.2258672182684,6372.36788517889,2721.641532045162,1.5824777549623545,0.012374100719424463,0.03890079584418871,0.01994777488155275,1.0
350,Venizelos,Regular,Regular,Regular,2,OK,1,1864,1936,0,1.0,1928,1932,Greece,Western Europe,3649.0,3561.0,6205.0,22096005.0,64,1733315926.608084,6372.36788517889,4861352558.274555,2721.641532045162,5845.218903836751,2700.329438921955,3.893223819301848,0.006178039876439223,-0.020681047878929076,-0.0019576506377010083,1.0
350,Papanastasiou,Regular,Regular,Regular,1,OK,1,1876,1936,0,1.0,1932,1933,Greece,Western Europe,3818.0,3649.0,6516.0,23776884.0,56,1630336766.220339,5845.218903836751,5018502854.988797,2700.329438921955,6003.631327460603,2687.9688541781056,0.02737850787132101,0.046314058646204526,0.027101196076655176,-0.0045774358364155665,1.0
350,Venizelos,Regular,Regular,Regular,3,OK,1,1864,1936,0,1.0,1932,1933,Greece,Western Europe,3818.0,3649.0,6516.0,23776884.0,68,1630336766.220339,5845.218903836751,5018502854.988797,2700.329438921955,6003.631327460603,2687.9688541781056,0.4134154688569473,0.046314058646204526,0.027101196076655176,-0.0045774358364155665,1.0
350,Tsaldaris,Regular,Regular,Regular,0,OK,1,1868,1936,0,1.0,1932,1933,Greece,Western Europe,3818.0,3649.0,6516.0,23776884.0,64,1630336766.220339,5845.218903836751,5018502854.988797,2700.329438921955,6003.631327460603,2687.9688541781056,0.1861738535249829,0.046314058646204526,0.027101196076655176,-0.0045774358364155665,1.0
350,Venizelos,Regular,Regular,Regular,4,OK,1,1864,1936,0,1.0,1933,1934,Greece,Western Europe,3854.0,3818.0,6591.0,25164438.0,69,1683772438.4682732,6003.631327460603,5044728874.113239,2687.9688541781056,6204.805289162252,2789.597766223327,0.13415468856947296,0.009429020429544188,0.03350871343173245,0.0378088131070613,1.0
350,Plastiras,Irregular,Irregular,"Removed by Military, without Foreign Support",1,Exile,1,1883,1953,1,3.0,1933,1934,Greece,Western Europe,3854.0,3818.0,6591.0,25164438.0,50,1683772438.4682732,6003.631327460603,5044728874.113239,2687.9688541781056,6204.805289162252,2789.597766223327,0.010951403148528405,0.009429020429544188,0.03350871343173245,0.0378088131070613,1.0
350,Tsaldaris,Regular,Irregular,"Removed by Military, without Foreign Support",1,OK,1,1868,1936,0,3.0,1933,1935,Greece,Western Europe,3953.0,3818.0,6591.0,25164438.0,65,1683772438.4682732,6003.631327460603,5044728874.113239,2687.9688541781056,6383.247696508224,2943.2410091718666,2.5845311430527036,0.01178627553693031,0.02107704200685216,0.0316561399880028,1.0
350,Kondilis,Irregular,Regular,Regular,1,Exile,1,1879,1936,1,1.0,1935,1936,Greece,Western Europe,3913.0,3953.0,6793.0,26852729.0,56,1810972054.2332587,6383.247696508224,5630779125.9489,2943.2410091718666,6516.824689623935,3096.930968028489,0.13963039014373715,-0.010118897040222619,0.020926180443973763,0.052217931993230104,1.0
350,Demertzis,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1876,1936,0,2.0,1935,1936,Greece,Western Europe,3913.0,3953.0,6793.0,26852729.0,59,1810972054.2332587,6383.247696508224,5630779125.9489,2943.2410091718666,6516.824689623935,3096.930968028489,0.3668720054757016,-0.010118897040222619,0.020926180443973763,0.052217931993230104,1.0
350,Metaxas,Irregular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1871,1941,1,2.0,1936,1941,Greece,Western Europe,2987.0,3913.0,6886.0,26944918.0,65,1859256600.7743983,6516.824689623935,5983416185.986538,3096.930968028489,7219.5177989312015,3138.6181234653136,4.772073921971253,-0.04732941477127524,0.02156550598717475,0.0026921591644880837,1.0
350,Korizis,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1885,1941,0,2.0,1941,1942,Greece,Western Europe,2517.0,2987.0,7362.0,21990294.0,56,2108604563.533836,7219.5177989312015,5616296626.636931,3138.6181234653136,7108.9443338599185,3151.8145406498465,0.216290212183436,-0.157348510210914,-0.015315907260129324,0.0042045309959413135,1.0
350,Tsouderos,Regular,Foreign,Removed through Threat of Foreign Force,0,Exile,1,1882,1956,0,4.0,1941,1942,Greece,Western Europe,2517.0,2987.0,7362.0,21990294.0,59,2108604563.533836,7219.5177989312015,5616296626.636931,3138.6181234653136,7108.9443338599185,3151.8145406498465,0.02190280629705681,-0.157348510210914,-0.015315907260129324,0.0042045309959413135,1.0
350,G. Papandreou,Irregular,Regular,Regular,0,OK,1,1888,1968,1,1.0,1944,1945,Greece,Western Europe,1495.0,1779.0,7284.0,12958236.0,56,2002685406.139349,6814.706173464916,5921553827.78953,3226.090605272364,5967.302389689222,2985.306220417919,0.2108145106091718,-0.15964024732996063,-0.124349276726752,-0.0746365847446856,1.0
350,Plastiras,Regular,Regular,Regular,2,OK,1,1883,1953,0,1.0,1945,1946,Greece,Western Europe,2209.0,1495.0,7322.0,10946390.0,62,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.26283367556468173,0.47759197324414715,-0.04343816335875428,-0.06390360513572035,1.0
350,Voulgaris,Regular,Regular,Regular,0,OK,1,1884,1957,0,1.0,1945,1946,Greece,Western Europe,2209.0,1495.0,7322.0,10946390.0,61,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.5010266940451745,0.47759197324414715,-0.04343816335875428,-0.06390360513572035,1.0
350,Damaskinos,Irregular,Regular,Regular,0,OK,1,1891,1949,1,1.0,1945,1946,Greece,Western Europe,2209.0,1495.0,7322.0,10946390.0,54,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.04106776180698152,0.47759197324414715,-0.04343816335875428,-0.06390360513572035,1.0
350,Kanellopoulos,Regular,Regular,Regular,0,OK,1,1902,1986,0,1.0,1945,1946,Greece,Western Europe,2209.0,1495.0,7322.0,10946390.0,43,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.057494866529774126,0.47759197324414715,-0.04343816335875428,-0.06390360513572035,1.0
350,Sophoulis,Regular,Regular,Regular,1,OK,1,1861,1949,0,1.0,1945,1946,Greece,Western Europe,2209.0,1495.0,7322.0,10946390.0,84,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.36413415468856947,0.47759197324414715,-0.04343816335875428,-0.06390360513572035,1.0
350,Poulitsas,Regular,Regular,Regular,0,OK,1,1881,1968,0,1.0,1946,1947,Greece,Western Europe,2810.0,2209.0,7418.0,16386362.0,65,1669149353.4137225,5708.093733674817,5764995899.017727,2794.5343904991228,6021.498423249192,2919.0591865084343,0.038329911019849415,0.2720688094160253,0.05490531588951475,0.04456012294308187,1.0
350,K. Tsaldaris,Regular,Regular,Regular,0,OK,1,1884,1970,0,1.0,1946,1947,Greece,Western Europe,2810.0,2209.0,7418.0,16386362.0,62,1669149353.4137225,5708.093733674817,5764995899.017727,2794.5343904991228,6021.498423249192,2919.0591865084343,0.7638603696098563,0.2720688094160253,0.05490531588951475,0.04456012294308187,1.0
